external_gene_name	ensembl_gene_id	go_id	name_1006
CD33	ENSG00000105383	GO:0033691	sialic acid binding
CD33	ENSG00000105383	GO:0009897	external side of plasma membrane
CD33	ENSG00000105383	GO:0005794	Golgi apparatus
CD33	ENSG00000105383	GO:1903615	positive regulation of protein tyrosine phosphatase activity
CD33	ENSG00000105383	GO:0098609	cell-cell adhesion
CD33	ENSG00000105383	GO:0002765	immune response-inhibiting signal transduction
CD33	ENSG00000105383	GO:0032717	negative regulation of interleukin-8 production
CD33	ENSG00000105383	GO:0051926	negative regulation of calcium ion transport
CD33	ENSG00000105383	GO:0150102	negative regulation of monocyte activation
PIK3C3	ENSG00000078142	GO:0046854	phosphatidylinositol phosphorylation
PIK3C3	ENSG00000078142	GO:0016301	kinase activity
PIK3C3	ENSG00000078142	GO:0016303	1-phosphatidylinositol-3-kinase activity
PIK3C3	ENSG00000078142	GO:0048015	phosphatidylinositol-mediated signaling
PIK3C3	ENSG00000078142	GO:0016020	membrane
PIK3C3	ENSG00000078142	GO:0000166	nucleotide binding
PIK3C3	ENSG00000078142	GO:0005524	ATP binding
PIK3C3	ENSG00000078142	GO:0016740	transferase activity
PIK3C3	ENSG00000078142	GO:0016310	phosphorylation
PIK3C3	ENSG00000078142	GO:0005768	endosome
PIK3C3	ENSG00000078142	GO:0051301	cell division
PIK3C3	ENSG00000078142	GO:0005515	protein binding
PIK3C3	ENSG00000078142	GO:0007049	cell cycle
PIK3C3	ENSG00000078142	GO:0031410	cytoplasmic vesicle
PIK3C3	ENSG00000078142	GO:0006914	autophagy
PIK3C3	ENSG00000078142	GO:0030496	midbody
PIK3C3	ENSG00000078142	GO:0005737	cytoplasm
PIK3C3	ENSG00000078142	GO:0005776	autophagosome
PIK3C3	ENSG00000078142	GO:0035004	phosphatidylinositol 3-kinase activity
PIK3C3	ENSG00000078142	GO:0005829	cytosol
PIK3C3	ENSG00000078142	GO:0045022	early endosome to late endosome transport
PIK3C3	ENSG00000078142	GO:0005930	axoneme
PIK3C3	ENSG00000078142	GO:0000045	autophagosome assembly
PIK3C3	ENSG00000078142	GO:0006897	endocytosis
PIK3C3	ENSG00000078142	GO:0005770	late endosome
PIK3C3	ENSG00000078142	GO:0000407	phagophore assembly site
PIK3C3	ENSG00000078142	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I
PIK3C3	ENSG00000078142	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II
PIK3C3	ENSG00000078142	GO:0030670	phagocytic vesicle membrane
PIK3C3	ENSG00000078142	GO:0052742	phosphatidylinositol kinase activity
PIK3C3	ENSG00000078142	GO:0006661	phosphatidylinositol biosynthetic process
PIK3C3	ENSG00000078142	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process
PIK3C3	ENSG00000078142	GO:0005777	peroxisome
PIK3C3	ENSG00000078142	GO:0042149	cellular response to glucose starvation
PIK3C3	ENSG00000078142	GO:0034162	toll-like receptor 9 signaling pathway
PIK3C3	ENSG00000078142	GO:0032465	regulation of cytokinesis
PIK3C3	ENSG00000078142	GO:0016236	macroautophagy
PIK3C3	ENSG00000078142	GO:0006497	protein lipidation
PIK3C3	ENSG00000078142	GO:0044754	autolysosome
PIK3C3	ENSG00000078142	GO:0035032	phosphatidylinositol 3-kinase complex, class III
PIK3C3	ENSG00000078142	GO:0004672	protein kinase activity
PIK3C3	ENSG00000078142	GO:0006468	protein phosphorylation
PIK3C3	ENSG00000078142	GO:0007032	endosome organization
PIK3C3	ENSG00000078142	GO:0009267	cellular response to starvation
PIK3C3	ENSG00000078142	GO:0016485	protein processing
PIK3C3	ENSG00000078142	GO:0030242	autophagy of peroxisome
PIK3C3	ENSG00000078142	GO:0034497	protein localization to phagophore assembly site
PIK3C3	ENSG00000078142	GO:0043201	response to leucine
PIK3C3	ENSG00000078142	GO:0050708	regulation of protein secretion
PIK3C3	ENSG00000078142	GO:0045335	phagocytic vesicle
ABCD1	ENSG00000101986	GO:0016021	integral component of membrane
ABCD1	ENSG00000101986	GO:0005524	ATP binding
ABCD1	ENSG00000101986	GO:0055085	transmembrane transport
ABCD1	ENSG00000101986	GO:0006635	fatty acid beta-oxidation
ABCD1	ENSG00000101986	GO:0005777	peroxisome
ABCD1	ENSG00000101986	GO:0042626	ATPase-coupled transmembrane transporter activity
ABCD1	ENSG00000101986	GO:0016887	ATPase activity
ABCD1	ENSG00000101986	GO:0005324	long-chain fatty acid transporter activity
ABCD1	ENSG00000101986	GO:0015910	long-chain fatty acid import into peroxisome
ABCD1	ENSG00000101986	GO:0005778	peroxisomal membrane
ABCD1	ENSG00000101986	GO:0005737	cytoplasm
ABCD1	ENSG00000101986	GO:0016020	membrane
ABCD1	ENSG00000101986	GO:0000166	nucleotide binding
ABCD1	ENSG00000101986	GO:0005783	endoplasmic reticulum
ABCD1	ENSG00000101986	GO:0005789	endoplasmic reticulum membrane
ABCD1	ENSG00000101986	GO:0005739	mitochondrion
ABCD1	ENSG00000101986	GO:0005765	lysosomal membrane
ABCD1	ENSG00000101986	GO:0042803	protein homodimerization activity
ABCD1	ENSG00000101986	GO:0005515	protein binding
ABCD1	ENSG00000101986	GO:0048471	perinuclear region of cytoplasm
ABCD1	ENSG00000101986	GO:0005764	lysosome
ABCD1	ENSG00000101986	GO:0042802	identical protein binding
ABCD1	ENSG00000101986	GO:0031966	mitochondrial membrane
ABCD1	ENSG00000101986	GO:0005829	cytosol
ABCD1	ENSG00000101986	GO:0007031	peroxisome organization
ABCD1	ENSG00000101986	GO:0019899	enzyme binding
ABCD1	ENSG00000101986	GO:0005779	integral component of peroxisomal membrane
ABCD1	ENSG00000101986	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
ABCD1	ENSG00000101986	GO:0036109	alpha-linolenic acid metabolic process
ABCD1	ENSG00000101986	GO:0043217	myelin maintenance
ABCD1	ENSG00000101986	GO:1900016	negative regulation of cytokine production involved in inflammatory response
ABCD1	ENSG00000101986	GO:0043651	linoleic acid metabolic process
ABCD1	ENSG00000101986	GO:1903427	negative regulation of reactive oxygen species biosynthetic process
ABCD1	ENSG00000101986	GO:1900407	regulation of cellular response to oxidative stress
ABCD1	ENSG00000101986	GO:0055089	fatty acid homeostasis
ABCD1	ENSG00000101986	GO:0055092	sterol homeostasis
ABCD1	ENSG00000101986	GO:0002082	regulation of oxidative phosphorylation
ABCD1	ENSG00000101986	GO:0042760	very long-chain fatty acid catabolic process
ABCD1	ENSG00000101986	GO:0043531	ADP binding
ABCD1	ENSG00000101986	GO:0015607	ATPase-coupled fatty-acyl-CoA transmembrane transporter activity
ABCD1	ENSG00000101986	GO:0000038	very long-chain fatty acid metabolic process
ABCD1	ENSG00000101986	GO:0015916	fatty-acyl-CoA transport
ABCD1	ENSG00000101986	GO:0015919	peroxisomal membrane transport
ABCD1	ENSG00000101986	GO:0030497	fatty acid elongation
ABCD1	ENSG00000101986	GO:0031998	regulation of fatty acid beta-oxidation
ABCD1	ENSG00000101986	GO:0032000	positive regulation of fatty acid beta-oxidation
ABCD1	ENSG00000101986	GO:0036113	very long-chain fatty-acyl-CoA catabolic process
ABCD1	ENSG00000101986	GO:0042758	long-chain fatty acid catabolic process
ABCD1	ENSG00000101986	GO:0051900	regulation of mitochondrial depolarization
ABCD1	ENSG00000101986	GO:1990535	neuron projection maintenance
ABCD1	ENSG00000101986	GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process
MLYCD	ENSG00000103150	GO:0006633	fatty acid biosynthetic process
MLYCD	ENSG00000103150	GO:0050080	malonyl-CoA decarboxylase activity
MLYCD	ENSG00000103150	GO:0005737	cytoplasm
MLYCD	ENSG00000103150	GO:0016829	lyase activity
MLYCD	ENSG00000103150	GO:0005739	mitochondrion
MLYCD	ENSG00000103150	GO:0005759	mitochondrial matrix
MLYCD	ENSG00000103150	GO:0006629	lipid metabolic process
MLYCD	ENSG00000103150	GO:0006631	fatty acid metabolic process
MLYCD	ENSG00000103150	GO:0016831	carboxy-lyase activity
MLYCD	ENSG00000103150	GO:0005777	peroxisome
MLYCD	ENSG00000103150	GO:0042802	identical protein binding
MLYCD	ENSG00000103150	GO:0006085	acetyl-CoA biosynthetic process
MLYCD	ENSG00000103150	GO:0046321	positive regulation of fatty acid oxidation
MLYCD	ENSG00000103150	GO:2001294	malonyl-CoA catabolic process
MLYCD	ENSG00000103150	GO:0005782	peroxisomal matrix
MLYCD	ENSG00000103150	GO:0005829	cytosol
MLYCD	ENSG00000103150	GO:0006625	protein targeting to peroxisome
MLYCD	ENSG00000103150	GO:0006637	acyl-CoA metabolic process
MLYCD	ENSG00000103150	GO:0002931	response to ischemia
MLYCD	ENSG00000103150	GO:0010906	regulation of glucose metabolic process
MLYCD	ENSG00000103150	GO:0019395	fatty acid oxidation
MLYCD	ENSG00000103150	GO:0031998	regulation of fatty acid beta-oxidation
MLYCD	ENSG00000103150	GO:0046320	regulation of fatty acid oxidation
IDH1	ENSG00000138413	GO:0000287	magnesium ion binding
IDH1	ENSG00000138413	GO:0055114	oxidation-reduction process
IDH1	ENSG00000138413	GO:0051287	NAD binding
IDH1	ENSG00000138413	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
IDH1	ENSG00000138413	GO:0004450	isocitrate dehydrogenase (NADP+) activity
IDH1	ENSG00000138413	GO:0006102	isocitrate metabolic process
IDH1	ENSG00000138413	GO:0005737	cytoplasm
IDH1	ENSG00000138413	GO:0046872	metal ion binding
IDH1	ENSG00000138413	GO:0016491	oxidoreductase activity
IDH1	ENSG00000138413	GO:0006099	tricarboxylic acid cycle
IDH1	ENSG00000138413	GO:0005829	cytosol
IDH1	ENSG00000138413	GO:0042803	protein homodimerization activity
IDH1	ENSG00000138413	GO:0005576	extracellular region
IDH1	ENSG00000138413	GO:0005777	peroxisome
IDH1	ENSG00000138413	GO:0042802	identical protein binding
IDH1	ENSG00000138413	GO:0005739	mitochondrion
IDH1	ENSG00000138413	GO:0045296	cadherin binding
IDH1	ENSG00000138413	GO:0070062	extracellular exosome
IDH1	ENSG00000138413	GO:0006625	protein targeting to peroxisome
IDH1	ENSG00000138413	GO:0005782	peroxisomal matrix
IDH1	ENSG00000138413	GO:0043312	neutrophil degranulation
IDH1	ENSG00000138413	GO:0034774	secretory granule lumen
IDH1	ENSG00000138413	GO:1904813	ficolin-1-rich granule lumen
IDH1	ENSG00000138413	GO:1904724	tertiary granule lumen
IDH1	ENSG00000138413	GO:0006097	glyoxylate cycle
IDH1	ENSG00000138413	GO:0006103	2-oxoglutarate metabolic process
IDH1	ENSG00000138413	GO:0006739	NADP metabolic process
IDH1	ENSG00000138413	GO:0006740	NADPH regeneration
IDH1	ENSG00000138413	GO:0004448	isocitrate dehydrogenase activity
IDH1	ENSG00000138413	GO:0050661	NADP binding
IDH1	ENSG00000138413	GO:0006749	glutathione metabolic process
IDH1	ENSG00000138413	GO:0006979	response to oxidative stress
IDH1	ENSG00000138413	GO:0008585	female gonad development
IDH1	ENSG00000138413	GO:0014070	response to organic cyclic compound
IDH1	ENSG00000138413	GO:0048545	response to steroid hormone
IDH1	ENSG00000138413	GO:0060696	regulation of phospholipid catabolic process
IDH1	ENSG00000138413	GO:0071071	regulation of phospholipid biosynthetic process
ATAD1	ENSG00000138138	GO:0005524	ATP binding
ATAD1	ENSG00000138138	GO:0016020	membrane
ATAD1	ENSG00000138138	GO:0000166	nucleotide binding
ATAD1	ENSG00000138138	GO:0016787	hydrolase activity
ATAD1	ENSG00000138138	GO:0005886	plasma membrane
ATAD1	ENSG00000138138	GO:0030054	cell junction
ATAD1	ENSG00000138138	GO:0016887	ATPase activity
ATAD1	ENSG00000138138	GO:0045202	synapse
ATAD1	ENSG00000138138	GO:0045211	postsynaptic membrane
ATAD1	ENSG00000138138	GO:0005777	peroxisome
ATAD1	ENSG00000138138	GO:0005778	peroxisomal membrane
ATAD1	ENSG00000138138	GO:0007613	memory
ATAD1	ENSG00000138138	GO:0007612	learning
ATAD1	ENSG00000138138	GO:0002092	positive regulation of receptor internalization
ATAD1	ENSG00000138138	GO:0051967	negative regulation of synaptic transmission, glutamatergic
ATAD1	ENSG00000138138	GO:0099149	regulation of postsynaptic neurotransmitter receptor internalization
ATAD1	ENSG00000138138	GO:0098794	postsynapse
ATAD1	ENSG00000138138	GO:0098978	glutamatergic synapse
EHHADH	ENSG00000113790	GO:0055114	oxidation-reduction process
EHHADH	ENSG00000113790	GO:0003824	catalytic activity
EHHADH	ENSG00000113790	GO:0016491	oxidoreductase activity
EHHADH	ENSG00000113790	GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity
EHHADH	ENSG00000113790	GO:0006631	fatty acid metabolic process
EHHADH	ENSG00000113790	GO:0016853	isomerase activity
EHHADH	ENSG00000113790	GO:0016829	lyase activity
EHHADH	ENSG00000113790	GO:0006629	lipid metabolic process
EHHADH	ENSG00000113790	GO:0005515	protein binding
EHHADH	ENSG00000113790	GO:0008152	metabolic process
EHHADH	ENSG00000113790	GO:0005777	peroxisome
EHHADH	ENSG00000113790	GO:0005829	cytosol
EHHADH	ENSG00000113790	GO:0006625	protein targeting to peroxisome
EHHADH	ENSG00000113790	GO:0005782	peroxisomal matrix
EHHADH	ENSG00000113790	GO:0019899	enzyme binding
EHHADH	ENSG00000113790	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
EHHADH	ENSG00000113790	GO:0006635	fatty acid beta-oxidation
EHHADH	ENSG00000113790	GO:0004165	dodecenoyl-CoA delta-isomerase activity
EHHADH	ENSG00000113790	GO:0004300	enoyl-CoA hydratase activity
EHHADH	ENSG00000113790	GO:0006475	internal protein amino acid acetylation
EHHADH	ENSG00000113790	GO:0016509	long-chain-3-hydroxyacyl-CoA dehydrogenase activity
EHHADH	ENSG00000113790	GO:0016863	intramolecular oxidoreductase activity, transposing C=C bonds
EHHADH	ENSG00000113790	GO:0016508	long-chain-enoyl-CoA hydratase activity
IDH2	ENSG00000182054	GO:0000287	magnesium ion binding
IDH2	ENSG00000182054	GO:0055114	oxidation-reduction process
IDH2	ENSG00000182054	GO:0051287	NAD binding
IDH2	ENSG00000182054	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
IDH2	ENSG00000182054	GO:0004450	isocitrate dehydrogenase (NADP+) activity
IDH2	ENSG00000182054	GO:0006102	isocitrate metabolic process
IDH2	ENSG00000182054	GO:0046872	metal ion binding
IDH2	ENSG00000182054	GO:0016491	oxidoreductase activity
IDH2	ENSG00000182054	GO:0006099	tricarboxylic acid cycle
IDH2	ENSG00000182054	GO:0005739	mitochondrion
IDH2	ENSG00000182054	GO:0070062	extracellular exosome
IDH2	ENSG00000182054	GO:0005759	mitochondrial matrix
IDH2	ENSG00000182054	GO:0005975	carbohydrate metabolic process
IDH2	ENSG00000182054	GO:0006097	glyoxylate cycle
IDH2	ENSG00000182054	GO:0006103	2-oxoglutarate metabolic process
IDH2	ENSG00000182054	GO:0006739	NADP metabolic process
IDH2	ENSG00000182054	GO:0004448	isocitrate dehydrogenase activity
IDH2	ENSG00000182054	GO:0006741	NADP biosynthetic process
IDH2	ENSG00000182054	GO:0060253	negative regulation of glial cell proliferation
IDH2	ENSG00000182054	GO:1903976	negative regulation of glial cell migration
IDH2	ENSG00000182054	GO:1904465	negative regulation of matrix metallopeptidase secretion
IDH2	ENSG00000182054	GO:0005777	peroxisome
IDH2	ENSG00000182054	GO:0005829	cytosol
ABCD4	ENSG00000119688	GO:0016021	integral component of membrane
ABCD4	ENSG00000119688	GO:0005524	ATP binding
ABCD4	ENSG00000119688	GO:0055085	transmembrane transport
ABCD4	ENSG00000119688	GO:0042626	ATPase-coupled transmembrane transporter activity
ABCD4	ENSG00000119688	GO:0016887	ATPase activity
ABCD4	ENSG00000119688	GO:0016020	membrane
ABCD4	ENSG00000119688	GO:0000166	nucleotide binding
ABCD4	ENSG00000119688	GO:1990830	cellular response to leukemia inhibitory factor
ABCD4	ENSG00000119688	GO:0005789	endoplasmic reticulum membrane
ABCD4	ENSG00000119688	GO:0005777	peroxisome
ABCD4	ENSG00000119688	GO:0005778	peroxisomal membrane
ABCD4	ENSG00000119688	GO:0009235	cobalamin metabolic process
ABCD4	ENSG00000119688	GO:0005765	lysosomal membrane
ABCD4	ENSG00000119688	GO:0043190	ATP-binding cassette (ABC) transporter complex
SYT7	ENSG00000011347	GO:0016020	membrane
SYT7	ENSG00000011347	GO:0005544	calcium-dependent phospholipid binding
SYT7	ENSG00000011347	GO:0006887	exocytosis
SYT7	ENSG00000011347	GO:0016021	integral component of membrane
SYT7	ENSG00000011347	GO:0005829	cytosol
SYT7	ENSG00000011347	GO:0046872	metal ion binding
SYT7	ENSG00000011347	GO:0005765	lysosomal membrane
SYT7	ENSG00000011347	GO:0005886	plasma membrane
SYT7	ENSG00000011347	GO:0042995	cell projection
SYT7	ENSG00000011347	GO:0005515	protein binding
SYT7	ENSG00000011347	GO:0030054	cell junction
SYT7	ENSG00000011347	GO:0031410	cytoplasmic vesicle
SYT7	ENSG00000011347	GO:0045202	synapse
SYT7	ENSG00000011347	GO:0005764	lysosome
SYT7	ENSG00000011347	GO:0005777	peroxisome
SYT7	ENSG00000011347	GO:0005778	peroxisomal membrane
SYT7	ENSG00000011347	GO:0005516	calmodulin binding
SYT7	ENSG00000011347	GO:0016192	vesicle-mediated transport
SYT7	ENSG00000011347	GO:0005509	calcium ion binding
SYT7	ENSG00000011347	GO:0070062	extracellular exosome
SYT7	ENSG00000011347	GO:0030670	phagocytic vesicle membrane
SYT7	ENSG00000011347	GO:0005546	phosphatidylinositol-4,5-bisphosphate binding
SYT7	ENSG00000011347	GO:0000149	SNARE binding
SYT7	ENSG00000011347	GO:0008021	synaptic vesicle
SYT7	ENSG00000011347	GO:0006909	phagocytosis
SYT7	ENSG00000011347	GO:0030276	clathrin binding
SYT7	ENSG00000011347	GO:0050796	regulation of insulin secretion
SYT7	ENSG00000011347	GO:0042734	presynaptic membrane
SYT7	ENSG00000011347	GO:0030672	synaptic vesicle membrane
SYT7	ENSG00000011347	GO:0001786	phosphatidylserine binding
SYT7	ENSG00000011347	GO:0014059	regulation of dopamine secretion
SYT7	ENSG00000011347	GO:0017156	calcium-ion regulated exocytosis
SYT7	ENSG00000011347	GO:0017158	regulation of calcium ion-dependent exocytosis
SYT7	ENSG00000011347	GO:0071277	cellular response to calcium ion
SYT7	ENSG00000011347	GO:0070382	exocytic vesicle
SYT7	ENSG00000011347	GO:0001778	plasma membrane repair
SYT7	ENSG00000011347	GO:0036465	synaptic vesicle recycling
SYT7	ENSG00000011347	GO:0046850	regulation of bone remodeling
SYT7	ENSG00000011347	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter
SYT7	ENSG00000011347	GO:0050764	regulation of phagocytosis
SYT7	ENSG00000011347	GO:0070092	regulation of glucagon secretion
SYT7	ENSG00000011347	GO:0090119	vesicle-mediated cholesterol transport
SYT7	ENSG00000011347	GO:0090385	phagosome-lysosome fusion
SYT7	ENSG00000011347	GO:1990926	short-term synaptic potentiation
SYT7	ENSG00000011347	GO:1990927	calcium ion regulated lysosome exocytosis
SYT7	ENSG00000011347	GO:0030658	transport vesicle membrane
SYT7	ENSG00000011347	GO:0032009	early phagosome
SYT7	ENSG00000011347	GO:0019905	syntaxin binding
SYT7	ENSG00000011347	GO:0045956	positive regulation of calcium ion-dependent exocytosis
SYT7	ENSG00000011347	GO:0099502	calcium-dependent activation of synaptic vesicle fusion
SYT7	ENSG00000011347	GO:1900242	regulation of synaptic vesicle endocytosis
SYT7	ENSG00000011347	GO:0030425	dendrite
SYT7	ENSG00000011347	GO:0031045	dense core granule
SYT7	ENSG00000011347	GO:0043025	neuronal cell body
SYT7	ENSG00000011347	GO:0043679	axon terminus
SYT7	ENSG00000011347	GO:0098686	hippocampal mossy fiber to CA3 synapse
SYT7	ENSG00000011347	GO:0098978	glutamatergic synapse
SYT7	ENSG00000011347	GO:0098982	GABA-ergic synapse
SYT7	ENSG00000011347	GO:0099056	integral component of presynaptic membrane
DECR2	ENSG00000274296	GO:0016491	oxidoreductase activity
DECR2	ENSG00000274296	GO:0055114	oxidation-reduction process
DECR2	ENSG00000274296	GO:0006629	lipid metabolic process
DECR2	ENSG00000274296	GO:0006631	fatty acid metabolic process
DECR2	ENSG00000274296	GO:0006636	unsaturated fatty acid biosynthetic process
DECR2	ENSG00000274296	GO:0005777	peroxisome
DECR2	ENSG00000274296	GO:0005829	cytosol
DECR2	ENSG00000274296	GO:0006625	protein targeting to peroxisome
DECR2	ENSG00000274296	GO:0005778	peroxisomal membrane
DECR2	ENSG00000274296	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
DECR2	ENSG00000274296	GO:0008670	2,4-dienoyl-CoA reductase (NADPH) activity
DECR2	ENSG00000274296	GO:0019166	trans-2-enoyl-CoA reductase (NADPH) activity
ACBD5	ENSG00000107897	GO:0000062	fatty-acyl-CoA binding
ACBD5	ENSG00000107897	GO:0030242	autophagy of peroxisome
ACBD5	ENSG00000107897	GO:0016020	membrane
ACBD5	ENSG00000107897	GO:0016021	integral component of membrane
ACBD5	ENSG00000107897	GO:0005654	nucleoplasm
ACBD5	ENSG00000107897	GO:0005777	peroxisome
ACBD5	ENSG00000107897	GO:0006914	autophagy
ACBD5	ENSG00000107897	GO:0008289	lipid binding
ACBD5	ENSG00000107897	GO:0005778	peroxisomal membrane
ACBD5	ENSG00000107897	GO:0003674	molecular_function
ACBD5	ENSG00000107897	GO:0009062	fatty acid catabolic process
ISOC1	ENSG00000066583	GO:0003824	catalytic activity
ISOC1	ENSG00000066583	GO:0005515	protein binding
ISOC1	ENSG00000066583	GO:0005737	cytoplasm
ISOC1	ENSG00000066583	GO:0003674	molecular_function
ISOC1	ENSG00000066583	GO:0008150	biological_process
ISOC1	ENSG00000066583	GO:0005777	peroxisome
ACOXL	ENSG00000153093	GO:0055114	oxidation-reduction process
ACOXL	ENSG00000153093	GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors
ACOXL	ENSG00000153093	GO:0003997	acyl-CoA oxidase activity
ACOXL	ENSG00000153093	GO:0006635	fatty acid beta-oxidation
ACOXL	ENSG00000153093	GO:0005777	peroxisome
ACOXL	ENSG00000153093	GO:0003674	molecular_function
ACOXL	ENSG00000153093	GO:0008150	biological_process
ACOXL	ENSG00000153093	GO:0005575	cellular_component
ACOXL	ENSG00000153093	GO:0016491	oxidoreductase activity
ACOXL	ENSG00000153093	GO:0005782	peroxisomal matrix
ACOXL	ENSG00000153093	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase
ACOXL	ENSG00000153093	GO:0050660	flavin adenine dinucleotide binding
ACOXL	ENSG00000153093	GO:0005504	fatty acid binding
ACOXL	ENSG00000153093	GO:0055088	lipid homeostasis
ACOXL	ENSG00000153093	GO:0071949	FAD binding
ACOXL	ENSG00000153093	GO:0006631	fatty acid metabolic process
NUDT12	ENSG00000112874	GO:0046872	metal ion binding
NUDT12	ENSG00000112874	GO:0005515	protein binding
NUDT12	ENSG00000112874	GO:0016787	hydrolase activity
NUDT12	ENSG00000112874	GO:0005737	cytoplasm
NUDT12	ENSG00000112874	GO:0008270	zinc ion binding
NUDT12	ENSG00000112874	GO:0000287	magnesium ion binding
NUDT12	ENSG00000112874	GO:0005829	cytosol
NUDT12	ENSG00000112874	GO:0005777	peroxisome
NUDT12	ENSG00000112874	GO:0035529	NADH pyrophosphatase activity
NUDT12	ENSG00000112874	GO:0005782	peroxisomal matrix
NUDT12	ENSG00000112874	GO:0005634	nucleus
NUDT12	ENSG00000112874	GO:0006402	mRNA catabolic process
NUDT12	ENSG00000112874	GO:0110155	NAD-cap decapping
NUDT12	ENSG00000112874	GO:0006734	NADH metabolic process
NUDT12	ENSG00000112874	GO:0006742	NADP catabolic process
NUDT12	ENSG00000112874	GO:0019677	NAD catabolic process
NUDT12	ENSG00000112874	GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway
NUDT12	ENSG00000112874	GO:0000210	NAD+ diphosphatase activity
NUDT12	ENSG00000112874	GO:0110153	RNA NAD-cap (NMN-forming) hydrolase activity
SOD1	ENSG00000142168	GO:0046872	metal ion binding
SOD1	ENSG00000142168	GO:0055114	oxidation-reduction process
SOD1	ENSG00000142168	GO:0004784	superoxide dismutase activity
SOD1	ENSG00000142168	GO:0006801	superoxide metabolic process
SOD1	ENSG00000142168	GO:0005623	cell
SOD1	ENSG00000142168	GO:0005634	nucleus
SOD1	ENSG00000142168	GO:0005737	cytoplasm
SOD1	ENSG00000142168	GO:0005654	nucleoplasm
SOD1	ENSG00000142168	GO:0005829	cytosol
SOD1	ENSG00000142168	GO:0016491	oxidoreductase activity
SOD1	ENSG00000142168	GO:0008270	zinc ion binding
SOD1	ENSG00000142168	GO:0005739	mitochondrion
SOD1	ENSG00000142168	GO:0005759	mitochondrial matrix
SOD1	ENSG00000142168	GO:0005615	extracellular space
SOD1	ENSG00000142168	GO:1904115	axon cytoplasm
SOD1	ENSG00000142168	GO:0005886	plasma membrane
SOD1	ENSG00000142168	GO:0005515	protein binding
SOD1	ENSG00000142168	GO:0031410	cytoplasmic vesicle
SOD1	ENSG00000142168	GO:0006879	cellular iron ion homeostasis
SOD1	ENSG00000142168	GO:0007283	spermatogenesis
SOD1	ENSG00000142168	GO:0005576	extracellular region
SOD1	ENSG00000142168	GO:0005777	peroxisome
SOD1	ENSG00000142168	GO:0042802	identical protein binding
SOD1	ENSG00000142168	GO:0005507	copper ion binding
SOD1	ENSG00000142168	GO:0001890	placenta development
SOD1	ENSG00000142168	GO:0070062	extracellular exosome
SOD1	ENSG00000142168	GO:0001895	retina homeostasis
SOD1	ENSG00000142168	GO:0001819	positive regulation of cytokine production
SOD1	ENSG00000142168	GO:0032991	protein-containing complex
SOD1	ENSG00000142168	GO:0007566	embryo implantation
SOD1	ENSG00000142168	GO:0043065	positive regulation of apoptotic process
SOD1	ENSG00000142168	GO:0007605	sensory perception of sound
SOD1	ENSG00000142168	GO:0008217	regulation of blood pressure
SOD1	ENSG00000142168	GO:0043524	negative regulation of neuron apoptotic process
SOD1	ENSG00000142168	GO:0035722	interleukin-12-mediated signaling pathway
SOD1	ENSG00000142168	GO:0002576	platelet degranulation
SOD1	ENSG00000142168	GO:0048538	thymus development
SOD1	ENSG00000142168	GO:0042542	response to hydrogen peroxide
SOD1	ENSG00000142168	GO:0051087	chaperone binding
SOD1	ENSG00000142168	GO:0019430	removal of superoxide radicals
SOD1	ENSG00000142168	GO:0034599	cellular response to oxidative stress
SOD1	ENSG00000142168	GO:0043087	regulation of GTPase activity
SOD1	ENSG00000142168	GO:0009408	response to heat
SOD1	ENSG00000142168	GO:0045859	regulation of protein kinase activity
SOD1	ENSG00000142168	GO:0007569	cell aging
SOD1	ENSG00000142168	GO:0006749	glutathione metabolic process
SOD1	ENSG00000142168	GO:0000187	activation of MAPK activity
SOD1	ENSG00000142168	GO:0072593	reactive oxygen species metabolic process
SOD1	ENSG00000142168	GO:0010033	response to organic substance
SOD1	ENSG00000142168	GO:0005758	mitochondrial intermembrane space
SOD1	ENSG00000142168	GO:0007626	locomotory behavior
SOD1	ENSG00000142168	GO:0043025	neuronal cell body
SOD1	ENSG00000142168	GO:0048365	Rac GTPase binding
SOD1	ENSG00000142168	GO:0045541	negative regulation of cholesterol biosynthetic process
SOD1	ENSG00000142168	GO:0042493	response to drug
SOD1	ENSG00000142168	GO:0043085	positive regulation of catalytic activity
SOD1	ENSG00000142168	GO:0051881	regulation of mitochondrial membrane potential
SOD1	ENSG00000142168	GO:0046716	muscle cell cellular homeostasis
SOD1	ENSG00000142168	GO:0016209	antioxidant activity
SOD1	ENSG00000142168	GO:0019899	enzyme binding
SOD1	ENSG00000142168	GO:0030346	protein phosphatase 2B binding
